frame,t_s,beam_left_x,beam_left_y,beam_right_x,beam_right_y,confidence_min,theta_deg
484,16.133333333333333,71.42398071289062,276.797607421875,1816.0,373.23529052734375,0.42385026812553406,3.164009112921989
485,16.166666666666668,72.0,277.9411926269531,1816.0,373.23529052734375,0.5139493346214294,3.1275948972870617
486,16.2,72.0,277.9411926269531,1816.0,373.23529052734375,0.5619411468505859,3.1275948972870617
487,16.233333333333334,72.0,277.9411926269531,1816.0,373.23529052734375,0.543705940246582,3.1275948972870617
488,16.266666666666666,72.0,277.9411926269531,1816.0,373.23529052734375,0.48814141750335693,3.1275948972870617
489,16.3,71.54591369628906,292.9220275878906,1816.0,357.3529357910156,0.4250016212463379,2.115241577833515
490,16.333333333333332,72.0,293.8235168457031,1816.0,357.3529357910156,0.5278947353363037,2.0862149280262448
491,16.366666666666667,72.0,293.8235168457031,1816.0,357.3529357910156,0.5531196594238281,2.0862149280262448
492,16.4,71.9994888305664,293.82354736328125,1816.0,357.3529357910156,0.5013703107833862,2.0862133158258667
493,16.433333333333334,64.0,293.8235168457031,1816.0,341.4705810546875,0.4665781855583191,1.5578213143470945
494,16.466666666666665,72.0,309.7059020996094,1816.0,341.4705810546875,0.5471078157424927,1.0434523102125486
495,16.5,72.0,309.7059020996094,1816.0,341.4705810546875,0.5720492601394653,1.0434523102125486
496,16.533333333333335,64.73320770263672,309.7059020996094,1816.0,325.5882263183594,0.4932524263858795,0.5196039824674278
497,16.566666666666666,56.00107192993164,325.58819580078125,1816.0,325.5882263183594,0.493125319480896,9.93482666174472e-07
498,16.6,72.0,325.5882263183594,1816.0,325.5882263183594,0.5604324340820312,0.0
499,16.633333333333333,72.0,325.5882263183594,1816.0,325.5882263183594,0.5504772067070007,0.0
500,16.666666666666668,64.0,325.5882263183594,1816.0,309.70745849609375,0.5006722807884216,-0.5193356466283756
501,16.7,71.99835205078125,341.4705810546875,1816.0,309.7059020996094,0.5026003122329712,-1.0434513244472912
502,16.733333333333334,72.0,341.4705810546875,1816.0,309.7059020996094,0.5867478847503662,-1.0434523102125486
503,16.766666666666666,71.886962890625,357.1285095214844,1816.0,293.8235168457031,0.4907066226005554,-2.0787169556625265
504,16.8,72.0,357.3529357910156,1816.0,293.8235168457031,0.6282737851142883,-2.0862149280262448
505,16.833333333333332,71.99996948242188,357.3529357910156,1816.0,293.8235168457031,0.5307621955871582,-2.086214891552639
506,16.866666666666667,64.12276458740234,357.5966491699219,1815.9998779296875,281.67608642578125,0.4557291269302368,-2.48145700396627
507,16.9,72.0,373.23529052734375,1816.0,277.9411926269531,0.47704949975013733,-3.1275948972870617
508,16.933333333333334,72.0,373.23529052734375,1816.0,277.9411926269531,0.5490161180496216,-3.1275948972870617
509,16.966666666666665,72.0,373.23529052734375,1816.0,277.9411926269531,0.6186242699623108,-3.1275948972870617
510,17.0,72.0,373.23529052734375,1816.0,277.9411926269531,0.5293083190917969,-3.1275948972870617
511,17.033333333333335,72.0,389.1176452636719,1816.0,262.0588073730469,0.55929034948349,-4.166912736480296
512,17.066666666666666,72.0,389.1176452636719,1816.0,262.0588073730469,0.6974697113037109,-4.166912736480296
513,17.1,72.0,389.1176452636719,1816.0,262.0588073730469,0.6277592182159424,-4.166912736480296
514,17.133333333333333,72.0,405.0,1816.0,262.0588073730469,0.5648517608642578,-4.685585672004337
515,17.166666666666668,72.0,405.0,1815.951416015625,246.1764678955078,0.5999336242675781,-5.203633766081195
516,17.2,72.0,405.0,1816.0,246.1764678955078,0.6709068417549133,-5.2034896001337145
517,17.233333333333334,72.0,405.0,1816.0,246.1764678955078,0.6964691877365112,-5.2034896001337145
518,17.266666666666666,72.0,405.0,1816.0,246.1764678955078,0.6970852017402649,-5.2034896001337145
519,17.3,72.0,405.0,1816.0,246.1764678955078,0.6591264009475708,-5.2034896001337145
520,17.333333333333332,72.0,420.8822937011719,1815.9998779296875,246.17645263671875,0.592038631439209,-5.720541701388676
521,17.366666666666667,72.0,420.8823547363281,1800.008056640625,230.29417419433594,0.5441399812698364,-6.293917286030005
522,17.4,72.0,420.8823547363281,1800.0059814453125,230.29412841796875,0.5895751714706421,-6.2939262834292435
523,17.433333333333334,72.0,420.8823547363281,1800.00048828125,230.2941131591797,0.6344125866889954,-6.293946630566783
524,17.466666666666665,72.0,420.8823547363281,1800.72509765625,230.2941131591797,0.6201427578926086,-6.291329629800458
525,17.5,72.0,420.8823547363281,1800.00048828125,230.29412841796875,0.6288661360740662,-6.293946130707666
526,17.533333333333335,72.0,420.8823547363281,1800.0009765625,230.2941131591797,0.6320213675498962,-6.2939448663590705
527,17.566666666666666,72.0,420.8823547363281,1799.9998779296875,230.29409790039062,0.6398709416389465,-6.293949335687096
528,17.6,72.0,420.8823547363281,1800.0,230.2941131591797,0.6426772475242615,-6.29394839477548
529,17.633333333333333,72.0,420.8823547363281,1800.0,230.2941131591797,0.640931248664856,-6.29394839477548
530,17.666666666666668,72.0,420.8823547363281,1800.0,230.29412841796875,0.6407754421234131,-6.293947894916226
531,17.7,72.0,420.8823547363281,1800.0,230.2941131591797,0.6460464000701904,-6.29394839477548
532,17.733333333333334,72.0,420.8823547363281,1800.0042724609375,230.29409790039062,0.6407322883605957,-6.293933457840822
533,17.766666666666666,72.0,420.8823547363281,1800.00390625,230.2941131591797,0.6383448243141174,-6.29393428113348
534,17.8,72.0,420.8823547363281,1804.802490234375,230.2941131591797,0.6264785528182983,-6.276644030423935
535,17.833333333333332,72.0,420.8823547363281,1800.0023193359375,230.2941131591797,0.5993215441703796,-6.29394001479294
536,17.866666666666667,72.0,420.8823547363281,1816.0,246.1764678955078,0.554150402545929,-5.720542792591253
537,17.9,72.0,405.0,1816.0,246.1764678955078,0.6602336168289185,-5.2034896001337145
538,17.933333333333334,72.0,405.0,1816.0,246.1764678955078,0.7097345590591431,-5.2034896001337145
539,17.966666666666665,72.0,405.0,1816.0,246.1764678955078,0.6183491945266724,-5.2034896001337145
540,18.0,72.0,389.1176452636719,1816.0,262.0588073730469,0.5696524381637573,-4.166912736480296
541,18.033333333333335,72.0,389.1176452636719,1816.0,262.0588073730469,0.6808316707611084,-4.166912736480296
542,18.066666666666666,72.0,389.1176452636719,1816.0,262.0588073730469,0.6472691297531128,-4.166912736480296
543,18.1,71.99439239501953,389.1065368652344,1815.9998779296875,262.06146240234375,0.47678181529045105,-4.166449893643374
544,18.133333333333333,72.0,373.23529052734375,1816.0,277.9411926269531,0.5753747820854187,-3.1275948972870617
545,18.166666666666668,72.0,373.23529052734375,1816.0,277.9411926269531,0.6017570495605469,-3.1275948972870617
546,18.2,71.1468505859375,371.5415344238281,1816.0,278.0086364746094,0.4674094021320343,-3.0684049637352855
547,18.233333333333334,72.0,357.3529357910156,1816.0,293.8235168457031,0.5988656282424927,-2.0862149280262448
548,18.266666666666666,72.0,357.3529357910156,1816.0,293.8235168457031,0.5361652374267578,-2.0862149280262448
549,18.3,71.99996948242188,341.4705810546875,1816.0,309.7059020996094,0.5504298210144043,-1.0434522919576195
550,18.333333333333332,72.0,341.4705810546875,1816.0,309.7059020996094,0.5896657705307007,-1.0434523102125486
551,18.366666666666667,72.0,341.4705810546875,1816.0,309.7059020996094,0.5125343203544617,-1.0434523102125486
552,18.4,64.0,325.5882263183594,1816.0,309.7059020996094,0.5101351737976074,-0.5193865413902657
553,18.433333333333334,71.99992370605469,325.58819580078125,1816.0,325.5882263183594,0.5421002507209778,1.002596531554598e-06
554,18.466666666666665,56.04390335083008,325.5882263183594,1816.0,325.5882263183594,0.5244529247283936,0.0
555,18.5,71.98922729492188,309.7059020996094,1816.0,341.4705810546875,0.5215612053871155,1.0434458662622537
556,18.533333333333335,72.0,309.7059020996094,1816.0,341.4705810546875,0.5308257937431335,1.0434523102125486
557,18.566666666666666,64.0,293.8235168457031,1816.0,341.4705810546875,0.47788113355636597,1.5578213143470945
558,18.6,72.0,293.8235168457031,1816.0,357.3529357910156,0.5350730419158936,2.0862149280262448
559,18.633333333333333,72.0,293.8235168457031,1816.0,357.3529357910156,0.5603159070014954,2.0862149280262448
560,18.666666666666668,72.0,293.8235168457031,1816.0,357.3529357910156,0.5110602974891663,2.0862149280262448
561,18.7,71.9999771118164,293.8234558105469,1816.0,357.3529357910156,0.4380911588668823,2.0862169032068834
562,18.733333333333334,72.0,277.9411926269531,1816.0,373.23529052734375,0.5021571516990662,3.1275948972870617
563,18.766666666666666,72.0,277.9411926269531,1816.0,373.23529052734375,0.5568671226501465,3.1275948972870617
564,18.8,72.0,277.9411926269531,1816.0,373.23529052734375,0.5171950459480286,3.1275948972870617
565,18.833333333333332,64.04781341552734,262.05889892578125,1816.0,373.23529052734375,0.4284108281135559,3.631039767358961
566,18.866666666666667,72.0,262.0588073730469,1816.0,389.1176452636719,0.5453619360923767,4.166912736480296
567,18.9,72.0,262.0588073730469,1816.0,389.1176452636719,0.5490244626998901,4.166912736480296
568,18.933333333333334,72.0,262.0588073730469,1816.0,389.1176452636719,0.5580582618713379,4.166912736480296
569,18.966666666666665,72.0,262.0588073730469,1816.0,389.1176452636719,0.546136200428009,4.166912736480296
570,19.0,72.0,262.0588073730469,1816.0,389.1176452636719,0.5276070833206177,4.166912736480296
571,19.033333333333335,72.0,262.0588073730469,1802.705322265625,389.11767578125,0.5108921527862549,4.19880847601283
572,19.066666666666666,72.0,262.0588073730469,1800.0001220703125,389.11767578125,0.5115100741386414,4.205358185753787
573,19.1,72.0,262.0588073730469,1800.0003662109375,389.1176452636719,0.49423038959503174,4.205356587292824
574,19.133333333333333,72.0,262.0588073730469,1800.0009765625,389.1176452636719,0.4936254024505615,4.205355107237196
575,19.166666666666668,72.0,262.0588073730469,1800.0006103515625,389.1176452636719,0.4923276901245117,4.205355995270448
576,19.2,72.0,262.0588073730469,1800.0003662109375,389.1176452636719,0.502194344997406,4.205356587292824
577,19.233333333333334,72.0,262.0588073730469,1800.0244140625,389.11767578125,0.502667248249054,4.205299280312173
578,19.266666666666666,72.0,262.0588073730469,1815.999755859375,389.1176452636719,0.5133663415908813,4.166913317747204
579,19.3,72.0,262.0588073730469,1816.0,389.1176452636719,0.5339471101760864,4.166912736480296
580,19.333333333333332,72.0,262.0588073730469,1816.0,389.1176452636719,0.5522724390029907,4.166912736480296
581,19.366666666666667,72.0,262.0588073730469,1816.0,389.1176452636719,0.5253921151161194,4.166912736480296
582,19.4,71.9990005493164,277.939208984375,1815.991455078125,373.23529052734375,0.445090115070343,3.12767337718007
583,19.433333333333334,72.0,277.9411926269531,1816.0,373.23529052734375,0.5717206001281738,3.1275948972870617
584,19.466666666666665,71.99998474121094,277.94122314453125,1816.0,373.23529052734375,0.5056507587432861,3.1275938703650294
585,19.5,72.0,293.8235168457031,1816.0,357.3529357910156,0.4509888291358948,2.0862149280262448
586,19.533333333333335,72.0,293.8235168457031,1816.0,357.3529357910156,0.5587631464004517,2.0862149280262448
587,19.566666666666666,71.99971008300781,293.8235168457031,1816.0,357.3529357910156,0.5021222829818726,2.086214581527038
588,19.6,72.0,309.7059020996094,1816.0,341.4705810546875,0.4865448772907257,1.0434523102125486
589,19.633333333333333,72.0,309.7059020996094,1816.0,341.4705810546875,0.5710172057151794,1.0434523102125486
590,19.666666666666668,64.0,309.7059020996094,1816.0,325.5882263183594,0.484883576631546,0.5193865413902657
591,19.7,72.0,325.5882263183594,1816.0,325.5882263183594,0.5631413459777832,0.0
592,19.733333333333334,70.75807189941406,325.5882263183594,1816.0,325.5882263183594,0.5070781707763672,0.0
593,19.766666666666666,71.99998474121094,341.4705810546875,1816.0,309.7059020996094,0.4906836450099945,-1.043452301085084
594,19.8,72.0,341.4706115722656,1816.0,309.7059020996094,0.5710769891738892,-1.043453312476634
595,19.833333333333332,72.0,357.3529357910156,1816.0,293.8235168457031,0.5014038681983948,-2.0862149280262448
596,19.866666666666667,72.0,357.3529357910156,1816.0,293.8235168457031,0.5677263736724854,-2.0862149280262448
597,19.9,72.0,373.23529052734375,1816.0,277.9411926269531,0.501997172832489,-3.1275948972870617
598,19.933333333333334,72.0,373.23529052734375,1816.0,277.9411926269531,0.5983008146286011,-3.1275948972870617
599,19.966666666666665,72.0,373.23529052734375,1816.0,277.9411926269531,0.5483152270317078,-3.1275948972870617
600,20.0,71.88508605957031,388.8894958496094,1815.9998779296875,262.30560302734375,0.4766688346862793,-4.151119127279742
601,20.033333333333335,72.0,389.1176452636719,1816.0,262.0588073730469,0.6226626038551331,-4.166912736480296
602,20.066666666666666,72.0,389.1176452636719,1816.0,262.0588073730469,0.6681088805198669,-4.166912736480296
603,20.1,72.0,405.0,1816.0,262.0588073730469,0.5686972737312317,-4.685585672004337
604,20.133333333333333,72.0,405.0,1816.0,246.1764678955078,0.684618353843689,-5.2034896001337145
605,20.166666666666668,72.0,405.0,1816.0,246.1764678955078,0.679490327835083,-5.2034896001337145
606,20.2,72.0,406.69647216796875,1812.261474609375,246.17648315429688,0.5698614716529846,-5.2699937602492986
607,20.233333333333334,72.0,420.8823547363281,1815.9869384765625,246.1631622314453,0.535513162612915,-5.721018144087502
608,20.266666666666666,72.0,420.8823547363281,1800.0,230.2941131591797,0.5718820095062256,-6.29394839477548
609,20.3,72.0,420.8823547363281,1800.0001220703125,230.29412841796875,0.6166687607765198,-6.293947453863994
610,20.333333333333332,72.0,420.8823547363281,1800.0025634765625,230.29409790039062,0.6344967484474182,-6.293939632549337
611,20.366666666666667,72.0,420.8823547363281,1800.0,230.2941131591797,0.6531175971031189,-6.29394839477548
612,20.4,72.0,420.8823547363281,1800.0035400390625,230.29409790039062,0.651646077632904,-6.293936104142994
613,20.433333333333334,72.0,420.8823547363281,1800.008056640625,230.2941131591797,0.6472945213317871,-6.293919285457932
614,20.466666666666665,72.0,420.8823547363281,1800.0426025390625,230.29412841796875,0.6460726261138916,-6.2937939714256705
615,20.5,72.0,420.8823547363281,1800.2193603515625,230.2941131591797,0.6448217034339905,-6.293155923187803
616,20.533333333333335,72.0,420.8823547363281,1801.5291748046875,230.29409790039062,0.6463045477867126,-6.288428658450073
617,20.566666666666666,72.0,420.8823547363281,1799.9998779296875,230.2941131591797,0.654574990272522,-6.293948835827809
618,20.6,72.0,420.8823547363281,1800.5491943359375,230.29412841796875,0.6224501132965088,-6.291964223660257
619,20.633333333333333,72.0,420.8823547363281,1800.0,230.2941131591797,0.5538719892501831,-6.29394839477548
620,20.666666666666668,72.0,405.0,1816.0,246.1764678955078,0.6531662940979004,-5.2034896001337145
621,20.7,72.0,405.0,1816.0,246.1764678955078,0.6789159774780273,-5.2034896001337145
622,20.733333333333334,72.0,404.9976806640625,1816.0,262.0588073730469,0.5639244318008423,-4.685509983113069
623,20.766666666666666,72.0,389.1176452636719,1816.0,262.0588073730469,0.6893295049667358,-4.166912736480296
624,20.8,71.99999237060547,389.1176452636719,1816.0,276.1263732910156,0.4892193078994751,-3.7069309047117827
625,20.833333333333332,72.0,373.23529052734375,1816.0,277.9411926269531,0.5841673612594604,-3.1275948972870617
626,20.866666666666667,72.0,373.23529052734375,1816.0,277.9411926269531,0.5047706365585327,-3.1275948972870617
627,20.9,72.0,357.3529357910156,1816.0,293.8235168457031,0.5495250225067139,-2.0862149280262448
628,20.933333333333334,72.0,357.3529357910156,1816.0,293.8235168457031,0.5988555550575256,-2.0862149280262448
629,20.966666666666665,68.4712905883789,341.4706115722656,1816.0,309.7059020996094,0.5211686491966248,-1.041346776610765
630,21.0,72.0,341.4705810546875,1816.0,309.7059020996094,0.5771374106407166,-1.0434523102125486
631,21.033333333333335,64.0,325.5882263183594,1816.0,309.7059020996094,0.5052711367607117,-0.5193865413902657
632,21.066666666666666,71.46723937988281,325.58819580078125,1816.0,325.5882263183594,0.5331526398658752,1.0022903937336933e-06
633,21.1,63.3636474609375,310.9701843261719,1816.0,325.5882263183594,0.47069090604782104,0.4778702032961134
634,21.133333333333333,71.99947357177734,309.7059020996094,1816.0,341.4705810546875,0.5457428097724915,1.0434519953151111
635,21.166666666666668,65.72374725341797,297.245849609375,1816.0,341.4705810546875,0.44922277331352234,1.4474009016068685
636,21.2,72.0,293.8235168457031,1816.0,357.3529357910156,0.5266286134719849,2.0862149280262448
637,21.233333333333334,72.0,293.8235168457031,1816.0,357.3529357910156,0.5180861949920654,2.0862149280262448
638,21.266666666666666,64.00000762939453,277.94122314453125,1816.0,357.3529357910156,0.4358941316604614,2.595230542016339
639,21.3,71.99999237060547,277.9411926269531,1816.0,373.23529052734375,0.5179492235183716,3.127594883632083
640,21.333333333333332,72.0,277.9411926269531,1816.0,373.23529052734375,0.5560901165008545,3.1275948972870617
641,21.366666666666667,72.0,277.9411926269531,1816.0,373.23529052734375,0.4876810312271118,3.1275948972870617
642,21.4,71.99342346191406,262.058837890625,1815.9998779296875,389.0992126464844,0.45427441596984863,4.166294002688691
643,21.433333333333334,72.0,262.0588073730469,1816.0,389.1176452636719,0.5549113154411316,4.166912736480296
644,21.466666666666665,72.0,262.0588073730469,1816.0,389.1176452636719,0.542097270488739,4.166912736480296
645,21.5,72.0,262.0588073730469,1816.0,389.1176452636719,0.5129380226135254,4.166912736480296
646,21.533333333333335,72.0,262.0588073730469,1815.5152587890625,389.1176452636719,0.4991908073425293,4.168067160940036
647,21.566666666666666,72.0,262.0588073730469,1802.0479736328125,389.1176452636719,0.46833717823028564,4.200397140072893
648,21.6,72.0,262.0588073730469,1804.9033203125,389.1176452636719,0.4613875150680542,4.193500754760565
649,21.633333333333333,72.0,262.0588073730469,1800.0010986328125,389.1176452636719,0.47355979681015015,4.205354811226195
650,21.666666666666668,72.0,262.0588073730469,1800.00048828125,389.1176452636719,0.48448410630226135,4.205356291281616
651,21.7,72.0,262.0588073730469,1800.0,389.1176452636719,0.48485374450683594,4.205357475326701
652,21.733333333333334,72.0,262.0588073730469,1813.175537109375,389.11767578125,0.5162472128868103,4.173649262072719
653,21.766666666666666,72.0,262.0588073730469,1816.0,389.1176452636719,0.5294938683509827,4.166912736480296
654,21.8,72.0,262.0588073730469,1816.0,389.1176452636719,0.5487379431724548,4.166912736480296
655,21.833333333333332,66.37309265136719,266.7701110839844,1816.0,373.23529052734375,0.4392502009868622,3.4821670690455333
656,21.866666666666667,72.0,277.9411926269531,1816.0,373.23529052734375,0.5687595009803772,3.1275948972870617
657,21.9,64.31889343261719,277.9411926269531,1816.0,373.23529052734375,0.4532545208930969,3.1139074695131774
658,21.933333333333334,72.0,293.8235168457031,1816.0,357.3529357910156,0.5314178466796875,2.0862149280262448
659,21.966666666666665,71.47622680664062,293.823486328125,1816.0,357.3529357910156,0.4843878746032715,2.0855901201808504
660,22.0,71.99994659423828,309.7059020996094,1816.0,341.4705810546875,0.5223859548568726,1.043452278266423
661,22.033333333333335,71.96624755859375,309.7058410644531,1816.0,341.4705810546875,0.5161153674125671,1.0434341251406183
662,22.066666666666666,71.82669067382812,325.5882263183594,1816.0,325.5882263183594,0.5247353911399841,0.0
663,22.1,69.22378540039062,325.5882263183594,1816.0,325.5882263183594,0.5148786306381226,0.0
664,22.133333333333333,72.0,341.4705810546875,1816.0,309.7059020996094,0.5351453423500061,-1.0434523102125486
665,22.166666666666668,71.92500305175781,341.4705810546875,1816.0,309.7059020996094,0.535912275314331,-1.0434074506519426
666,22.2,72.0,357.3529357910156,1816.0,293.8235168457031,0.6311806440353394,-2.0862149280262448
667,22.233333333333334,72.0,373.23529052734375,1816.0,278.27093505859375,0.5016289949417114,-3.1167939776092832
668,22.266666666666666,72.0,373.23529052734375,1816.0,277.9411926269531,0.6221216917037964,-3.1275948972870617
669,22.3,65.53538513183594,373.5830993652344,1816.0,277.9411926269531,0.4809298813343048,-3.127417859270182
670,22.333333333333332,72.0,389.1176452636719,1816.0,262.0588073730469,0.6293944120407104,-4.166912736480296
671,22.366666666666667,72.0,389.1176452636719,1816.0,262.0588073730469,0.6883019208908081,-4.166912736480296
672,22.4,72.0,389.5712585449219,1816.0,262.0588073730469,0.5579084753990173,-4.181736369458263
673,22.433333333333334,72.0,405.0,1816.0,246.1764678955078,0.6548478007316589,-5.2034896001337145
674,22.466666666666665,72.0,405.0,1816.0,246.1764678955078,0.6967896223068237,-5.2034896001337145
675,22.5,72.0,420.88226318359375,1815.9996337890625,246.1764678955078,0.5963175892829895,-5.720541007936432
676,22.533333333333335,72.0,420.8823547363281,1800.0001220703125,230.29412841796875,0.5889113545417786,-6.293947453863994
677,22.566666666666666,72.0,420.8823547363281,1800.0,230.29409790039062,0.6468103528022766,-6.293948894634735
678,22.6,72.0,420.8823547363281,1800.0,230.2941131591797,0.6546377539634705,-6.29394839477548
679,22.633333333333333,72.0,420.8823547363281,1800.2972412109375,230.29409790039062,0.6627626419067383,-6.29287511469234
680,22.666666666666668,72.0,420.8823547363281,1801.136962890625,230.2941131591797,0.6627474427223206,-6.289843102356569
681,22.7,72.0,420.8823547363281,1800.004150390625,230.29412841796875,0.6609893441200256,-6.293932899174866
682,22.733333333333334,72.0,420.8823547363281,1800.001708984375,230.2941131591797,0.6626743674278259,-6.293942220049348
683,22.766666666666666,72.0,420.8823547363281,1800.0042724609375,230.2941131591797,0.6626683473587036,-6.293932957982776
684,22.8,72.0,420.8823547363281,1800.0087890625,230.29412841796875,0.6401649117469788,-6.293916139312861
685,22.833333333333332,72.0,420.8823547363281,1800.0003662109375,230.29412841796875,0.6299638748168945,-6.293946571759713
686,22.866666666666667,72.0,420.8823547363281,1816.0,246.1764678955078,0.5894935131072998,-5.720542792591253
687,22.9,72.0,405.0,1816.0,246.1764678955078,0.695057213306427,-5.2034896001337145
688,22.933333333333334,72.0,405.0,1816.0,262.0588073730469,0.587379515171051,-4.685585672004337
689,22.966666666666665,72.0,389.1176452636719,1816.0,262.0588073730469,0.6755416989326477,-4.166912736480296
690,23.0,72.0,373.23529052734375,1816.0,277.9411926269531,0.5302827954292297,-3.1275948972870617
691,23.033333333333335,72.0,373.23529052734375,1816.0,277.9411926269531,0.555238664150238,-3.1275948972870617
692,23.066666666666666,72.0,357.3529357910156,1816.0,293.8235168457031,0.5899419188499451,-2.0862149280262448
693,23.1,72.0,357.3529357910156,1816.0,293.8235168457031,0.5061361193656921,-2.0862149280262448
694,23.133333333333333,72.0,341.4705810546875,1816.0,309.7059020996094,0.5803280472755432,-1.0434523102125486
695,23.166666666666668,71.88453674316406,341.4705505371094,1816.0,309.7059020996094,0.5021182894706726,-1.043382245060167
696,23.2,69.8128662109375,325.58819580078125,1816.0,325.5882263183594,0.5105636119842529,1.001340803450499e-06
697,23.233333333333334,71.99996948242188,325.5882568359375,1816.0,325.5882263183594,0.5240983963012695,-1.0025965578706682e-06
698,23.266666666666666,72.0,309.7059020996094,1816.0,341.4705810546875,0.5497058629989624,1.0434523102125486
699,23.3,71.99999237060547,309.7059020996094,1816.0,341.4705810546875,0.4737367331981659,1.0434523056488163
700,23.333333333333332,72.0,293.8235168457031,1816.0,357.3529357910156,0.5618356466293335,2.0862149280262448
701,23.366666666666667,71.9976577758789,293.8188781738281,1816.0,357.3529357910156,0.44418179988861084,2.0863643211883787
702,23.4,72.0,277.9411926269531,1816.0,373.23529052734375,0.5168119072914124,3.1275948972870617
703,23.433333333333334,72.0,277.9411926269531,1816.0,373.23529052734375,0.5560963153839111,3.1275948972870617
704,23.466666666666665,72.0,277.9411926269531,1816.0,373.23529052734375,0.4962213933467865,3.1275948972870617
705,23.5,71.99063873291016,262.058837890625,1816.0,389.11279296875,0.45642024278640747,4.166730880974455
706,23.533333333333335,72.0,262.0588073730469,1816.0,389.1176452636719,0.5518308281898499,4.166912736480296
707,23.566666666666666,72.0,262.0588073730469,1816.0,389.1176452636719,0.5486176013946533,4.166912736480296
708,23.6,72.0,262.0588073730469,1815.9998779296875,389.1176452636719,0.5318605899810791,4.166913027113729
709,23.633333333333333,72.0,262.0588073730469,1800.00244140625,389.1176452636719,0.49801886081695557,4.2053515551079315
710,23.666666666666668,72.0,262.0588073730469,1800.3544921875,389.1176452636719,0.48267167806625366,4.204498033716409
711,23.7,72.0,262.0588073730469,1800.1424560546875,389.1176452636719,0.47567927837371826,4.205012058399099
712,23.733333333333334,72.0,262.0588073730469,1813.1685791015625,389.1176452636719,0.4853295087814331,4.173664882843995
713,23.766666666666666,72.0,262.0588073730469,1810.185302734375,389.1176452636719,0.5075655579566956,4.180802834894246
714,23.8,72.0,262.0588073730469,1816.0,389.1176452636719,0.5269291400909424,4.166912736480296
715,23.833333333333332,72.0,262.0588073730469,1816.0,389.1176452636719,0.547073483467102,4.166912736480296
716,23.866666666666667,71.9428939819336,262.05889892578125,1816.0,373.2353515625,0.4494886100292206,3.6474346548513954
717,23.9,72.0,277.9411926269531,1816.0,373.23529052734375,0.5499249696731567,3.1275948972870617
718,23.933333333333334,64.02385711669922,277.9411926269531,1815.9998779296875,373.23529052734375,0.45328032970428467,3.1133843294358217
719,23.966666666666665,72.0,293.8235168457031,1816.0,357.3529357910156,0.5642814040184021,2.0862149280262448
720,24.0,64.85847473144531,295.52789306640625,1816.0,341.4705810546875,0.4585820138454437,1.502858776787337
721,24.033333333333335,72.0,309.7059020996094,1816.0,341.4705810546875,0.5575295090675354,1.0434523102125486
722,24.066666666666666,72.0,325.5882263183594,1816.0,325.5882263183594,0.5460988283157349,0.0
723,24.1,64.0086669921875,325.5882568359375,1816.0,325.5882263183594,0.5034440159797668,-9.980234459958181e-07
724,24.133333333333333,72.0,341.4705810546875,1816.0,309.7059020996094,0.6090964078903198,-1.0434523102125486
725,24.166666666666668,65.99685668945312,345.4349365234375,1816.0,293.8235168457031,0.4952543377876282,-1.689288173438658
726,24.2,72.0,357.3529357910156,1816.0,293.8235168457031,0.5627713799476624,-2.0862149280262448
727,24.233333333333334,72.0,373.23529052734375,1816.0,277.9411926269531,0.6132751703262329,-3.1275948972870617
728,24.266666666666666,64.88655090332031,373.23529052734375,1816.0,277.9411926269531,0.48484960198402405,-3.114914915663606
729,24.3,72.0,389.1176452636719,1816.0,262.0588073730469,0.6599674224853516,-4.166912736480296
730,24.333333333333332,72.0,389.1176452636719,1816.0,262.0588073730469,0.6389009356498718,-4.166912736480296
731,24.366666666666667,72.0,405.0,1816.0,246.1764678955078,0.5762837529182434,-5.2034896001337145
732,24.4,72.0,405.0,1816.0,246.1764678955078,0.7074505090713501,-5.2034896001337145
733,24.433333333333334,72.0,405.0,1816.0,246.1764678955078,0.6594057679176331,-5.2034896001337145
734,24.466666666666665,72.0,420.8823547363281,1815.9952392578125,246.17178344726562,0.5431046485900879,-5.720710674801382
735,24.5,72.0,420.8823547363281,1800.00439453125,230.2941131591797,0.6279119849205017,-6.293932516932664
736,24.533333333333335,72.0,420.8823547363281,1814.496337890625,230.29412841796875,0.6473305821418762,-6.242001732093811
737,24.566666666666666,72.0,420.8823547363281,1816.0001220703125,230.29412841796875,0.6767562031745911,-6.23666192557412
738,24.6,72.0,420.8823547363281,1815.9998779296875,230.29409790039062,0.665569543838501,-6.2366637825219575
739,24.633333333333333,72.0,420.8823547363281,1815.99658203125,230.2941131591797,0.6660828590393066,-6.236674980641486
740,24.666666666666668,72.0,420.8823547363281,1815.9884033203125,230.29409790039062,0.6684394478797913,-6.236704493423408
741,24.7,72.0,420.8823547363281,1814.3267822265625,230.2941131591797,0.6514242887496948,-6.2426048767249185
742,24.733333333333334,72.0,420.8823547363281,1814.724853515625,230.2941131591797,0.6318767666816711,-6.241190201999899
743,24.766666666666666,72.0,420.8823547363281,1816.0,246.1764678955078,0.5562262535095215,-5.720542792591253
744,24.8,72.0,405.0,1816.0,246.1764678955078,0.7020187377929688,-5.2034896001337145
745,24.833333333333332,72.0,405.0,1816.0,262.0588073730469,0.5815883278846741,-4.685585672004337
746,24.866666666666667,72.0,389.1176452636719,1816.0,262.0588073730469,0.6457294225692749,-4.166912736480296
